gewesen;Die Baustelle an der Eisenbahnbrücke war wegen des Schneefalls tagelang stillgelegt ___.;Стройка на железнодорожном мосту из-за снегопада днями простаивала.;geworden;worden;gewesen sein
ausgeschaltet;Die Alarmanlage im Hauptgebäude war über das gesamte Wochenende versehentlich ___.;Сигнализация в главном здании на протяжении всех выходных была случайно выключена.;ausschaltend;ausschalten;ausschaltete
war;Der Reifendruck am Transporter ___ vor der langen Dienstfahrt vorschriftsmäßig geprüft.;Давление в шинах фургона было по правилам проверено перед долгой служебной поездкой.;wurde;hatte;ist
waren;Die Schalter des Einwohnermeldeamts ___ während des ganztägigen Warnstreiks unbesetzt.;Окошки отдела регистрации граждан во время суточной предупредительной забастовки были свободны.;wurden;hatten;sind
überwiesen;Die vereinbarte Kaution war bereits vor der Wohnungsübergabe vollständig ___.;Согласованный залог был уже полностью переведен до передачи квартиры.;überweisend;überweisen;überwies
war;Der Wasserhahn in der Betriebswerkstatt ___ durch den plötzlichen Nachtfrost schwer beschädigt.;Кран в производственной мастерской был сильно поврежден внезапным ночным заморозком.;wurde;hatte;ist
waren;Alle sensiblen Daten auf dem Firmenserver ___ vor dem Systemabsturz mehrfach gesichert.;Все конфиденциальные данные на сервере компании были многократно зарезервированы перед сбоем.;wurden;hatten;sind
blockiert;Die Notausgänge im Kinosaal waren bei der Sicherheitskontrolle glücklicherweise nicht ___.;Аварийные выходы в кинозале при проверке безопасности, к счастью, не были заблокированы.;blockierend;blockieren;blockierte
war;Die Außenwand des Neubaus ___ bereits mit einer dicken mineralischen Dämmschicht versehen.;Наружная стена новостройки была уже снабжена толстым минеральным изоляционным слоем.;wurde;hatte;ist
waren;Die exakten Zählerstände für Gas und Wasser ___ im Übergabeprotokoll handschriftlich festgehalten.;Точные показания счетчиков газа и воды были зафиксированы вручную в протоколе приема.;wurden;hatten;sind
isoliert;Die freiliegenden Heizungsrohre auf dem Dachboden waren vor dem Wintereinbruch fachgerecht ___.;Открытые трубы отопления на чердаке были грамотно изолированы до наступления зимы.;isolierend;isolieren;isolierte
war;Das mehrstöckige Parkhaus am Hauptbahnhof ___ gestern Nachmittag bis auf den letzten Platz besetzt.;Многоэтажный паркинг у главного вокзала был вчера после обеда занят до последнего места.;wurde;hatte;ist
waren;Die Konferenzräume ___ für das Ganztagsseminar mit moderner Medientechnik ausgestattet.;Конференц-залы были оснащены современной медиатехникой для семинара на весь день.;wurden;hatten;sind
zugestellt;Das wichtige Kündigungsschreiben war laut Sendungsnachweis bereits am Montagvormittag ___.;Важное письмо о расторжении согласно трекингу было вручено уже в первой половине дня понедельника.;zustellend;zustellen;zustellte
war;Die kupferne Dachrinne am Altbau ___ durch nasses Laub aus dem Garten vollkommen verstopft.;Медный водосток на старом здании был полностью забит мокрой листвой из сада.;wurde;hatte;ist
waren;Die geänderten Arbeitsverträge ___ bereits von der Geschäftsführung und dem Betriebsrat paraphiert.;Измененные трудовые договоры были уже завизированы руководством и производственным советом.;wurden;hatten;sind
verstaut;Das schwere Montagewerkzeug war nach Dienstende ordentlich in den Metallschränken ___.;Тяжелый монтажный инструмент после окончания смены был аккуратно уложен в металлические шкафы.;verstauend;verstauen;verstaute
wäre;Wenn das Lagertor rechtzeitig verschlossen gewesen ___, hätte der Diebstahl verhindert werden können.;Если бы ворота склада были вовремя заперты, кражу можно было бы предотвратить.;hätte;sei;würde
gewesen;Die Zufahrt zum Betriebsgelände war wegen Teerarbeiten zwei Tage lang voll gesperrt ___.;Подъезд к территории предприятия из-за асфальтирования был полностью перекрыт два дня.;geworden;worden;gewesen sein
war;Das amtliche Anmeldeformular ___ vor der persönlichen Abgabe im Bürgerbüro vollständig ausgefüllt.;Официальный бланк регистрации был полностью заполнен перед личной подачей в ведомстве.;wurde;hatte;ist
waren;Die neuen Bodenfliesen im Flurbereich ___ nach dem Verfugen noch mehrere Stunden feucht.;Новая напольная плитка в зоне коридора после затирки швов была влажной еще несколько часов.;wurden;hatten;sind
abgedeckt;Das frische Baumaterial war auf der Ladefläche mit einer wasserdichten Plane gegen Nässe ___.;Свежий стройматериал был накрыт на платформе водонепроницаемым тентом от сырости.;abdeckend;abdecken;abdeckte
war;Die vorgeschriebene Kündigungsfrist ___ im alten Dienstvertrag unmissverständlich festgelegt.;Установленный срок расторжения договора был недвусмысленно определен в старом контракте.;wurde;hatte;ist
waren;Die Scheinwerfer an der Rampe ___ während der gesamten Ladezeit hell eingeschaltet.;Прожекторы на рампе были ярко включены на протяжении всего времени погрузки.;wurden;hatten;sind
entlüftet;Die Heizkörper in den Büroräumen waren vor dem Beginn der Kälteperiode ordnungsgemäß ___.;Радиаторы в офисных помещениях были надлежащим образом развоздушены до наступления холодов.;entlüftend;entlüften;entlüftete
