brennende;Auf dem Tisch im Speisesaal standen drei hell ___ Kerzen in silbernen Haltern.;На столе в столовом зале стояли три ярко горящие свечи в серебряных подсвечниках.;gebrannten;brennenden;brennendem
verlorenen;Der ehrliche Finder gab den auf der Straße ___ Schlüsselbund direkt bei der Polizei ab.;Честный нашедший сдал потерянную на улице связку ключей прямо в полицию.;verlierenden;verlorene;verlorenem
zunehmende;Die Stadtverwaltung reagiert auf das stetig ___ Verkehrsaufkommen mit neuen Radwegen.;Городская администрация реагирует на постоянно растущий поток транспорта новыми велодорожками.;zugenommene;zunehmenden;zunehmender
abgelaufenen;Mit dem Erreichen der ___ Frist verfällt der rechtliche Anspruch auf Erstattung.;С наступлением истекшего срока юридическое право на возмещение аннулируется.;ablaufenden;abgelaufene;abgelaufenes
bellende;Der laut ___ Wachhund auf dem Nachbargrundstück beruhigte sich erst nach Minuten.;Громко лающая сторожевая собака на соседнем участке успокоилась лишь спустя минуты.;gebellte;bellenden;bellender
gesperrte;Die Autofahrer mussten die wegen des Unfalls voll ___ Autobahn großräumig umfahren.;Водители должны были далеко объезжать полностью перекрытый из-за аварии автобан.;sperrende;gesperrten;gesperrter
überraschenden;Nach dieser völlig ___ Wendung im Prozess berief der Anwalt eine Besprechung ein.;После этого совершенно неожиданного поворота в процессе адвокат созвал совещание.;überraschten;überraschende;überraschender
geöffneten;Aus den weit ___ Fenstern des Festsaals drang laute klassische Musik.;Из широко открытых окон банкетного зала доносилась громкая классическая музыка.;öffnenden;geöffnete;geöffneter
lachende;Der Fotograf blickte durch die Linse in viele herzlich ___ Gesichter der Gäste.;Фотограф смотрел через объектив на множество искренне смеющихся лиц гостей.;gelachten;lachenden;lachender
gestohlene;Die Ermittler konnten das vor wenigen Tagen ___ Elektrofahrrad unversehrt sicherstellen.;Следователи смогли изъять в целости и сохранности украденный несколько дней назад электровелосипед.;stehlende;gestohlenen;gestohlenem
anwesenden;Der Leiter begrüßte alle zur diesjährigen Konferenz ___ Mitglieder des Vereins.;Руководитель поприветствовал всех присутствующих на конференции этого года членов объединения.;angewesenen;anwesende;anwesendem
gelieferte;Die Spedition lagerte die pünktlich ___ Ware bis zur Montage in der Halle ein.;Транспортная компания разместила вовремя доставленный товар на складе в цехе до момента монтажа.;liefernde;gelieferten;geliefertes
wachsenden;Das Unternehmen deckt den stetig ___ Bedarf an Fachkräften durch interne Weiterbildung.;Компания покрывает постоянно растущую потребность в специалистах за счет внутреннего обучения.;gewachsenen;wachsende;wachsendem
gedruckten;Der Prüfer verglich die handschriftlichen Notizen mit den frisch ___ Unterlagen.;Аудитор сравнил рукописные заметки со свежераспечатанными документами.;druckenden;gedruckte;gedruckter
fallenden;Im Spätherbst bedecken die von den Alleebäumen ___ Blätter die nassen Gehwege.;Поздней осенью опадающие с аллейных деревьев листья покрывают мокрые тротуары.;gefallenen;fallende;fallender
überwiesenen;Die Buchhaltung verbuchte den vom Mieter pünktlich ___ Betrag auf dem Mietkonto.;Бухгалтерия провела вовремя переведенную арендатором сумму по счету аренды.;überweisenden;überwiesene;überwiesenem
spielenden;Vom Balkon aus beobachtete sie die vergnügt im Hof ___ Schulkinder.;С балкона она наблюдала за весело играющими во дворе школьниками.;gespielten;spielende;spielender
verletzten;Die Notärzte versorgten den bei der Kollision leicht ___ Beifahrer direkt im Krankenwagen.;Врачи скорой оказали помощь легко пострадавшему при столкновении пассажиру прямо в машине скорой.;verletzenden;verletzte;verletztem
drohenden;Angesichts der akut ___ Hochwassergefahr wurden Sandsäcke am Ufer aufgeschichtet.;Ввиду остро угрожающей опасности наводнения мешки с песком были уложены вдоль берега.;gedrohten;drohende;drohender
bezahlte;Der Sachbearbeiter heftete die bereits vollständig ___ Rechnung zu den erledigten Akten.;Сотрудник подшил уже полностью оплаченный счет к закрытым делам.;bezahlende;bezahlten;bezahltem
bestehenden;Alle Bürger haben sich an die in der Gemeinde offiziell ___ Regelungen zu halten.;Все граждане обязаны придерживаться официально действующих в общине правил.;bestandenen;bestehende;bestehendem
gereinigten;Das Hotelpersonal übergab die gründlich ___ Zimmer am frühen Nachmittag an die Gäste.;Персонал отеля передал тщательно убранные номера гостям в начале второй половины дня.;reinigenden;gereinigte;gereinigtem
qualmenden;Aus der Ferne erblickten die Wanderer den aus dem Kamin ___ Rauch.;Издалека туристы заметили дым, валивший клубами из камина.;gequalmten;qualmende;qualmender
verfallene;Niemand durfte das seit Jahrzehnten völlig ___ Gutshaus ohne Genehmigung betreten.;Никому не разрешалось заходить в полностью заброшенную десятилетиями усадьбу без разрешения.;verfallende;verfallenen;verfallenes
führenden;Er bewarb sich erfolgreich bei einem in der Region marktführenden Industrieunternehmen.;Он успешно подал заявку в лидирующее на рынке этого региона промышленное предприятие.;geführten;führende;führendem
geprüften;Der Wirtschaftsprüfer unterzeichnete die von ihm gewissenhaft ___ Bilanzen des Konzerns.;Аудитор подписал добросовестно проверенные им балансовые отчеты концерна.;prüfenden;geprüfte;geprüfter
überzeugenden;Mit seinen stets sachlichen und ___ Argumenten gewann der Redner die Debatte.;Своими неизменно объективными и убедительными аргументами оратор выиграл дебаты.;überzeugten;überzeugende;überzeugendem
verschlossene;Der Sicherheitsdienst überprüfte in der Nacht jede einzelne fest ___ Außentür.;Служба безопасности проверила ночью каждую отдельную плотно запертую наружную дверь.;verschließende;verschlossenen;verschlossener
