des;Der Mietvertrag regelt die genaue Nutzung ___ gemeinschaftlichen Gartens.;Договор аренды регулирует точное использование общего сада.;dem;den;der
der;Die Fenster ___ frisch gestrichenen Fassade wurden vollständig abgedichtet.;Окна свежеокрашенного фасада были полностью герметизированы.;die;den;dem
des;Wegen ___ Ausfalls einer Weiche kam es zu erheblichen Verspätungen.;Из-за выхода из строя стрелочного перевода возникли значительные задержки.;dem;den;der
der;Während ___ kalten Jahreszeit sollte man die Wohnräume regelmäßig stoßlüften.;Во время холодного времени года следует регулярно проветривать жилые помещения залпом.;die;dem;den
trotz;Wir machten am Sonntagnachmittag ___ des Regens einen Spaziergang durch den Park.;Мы совершили в воскресенье после обеда прогулку по парку, несмотря на дождь.;wegen;während;statt
wegen;Der Flugsteig wurde ___ dringender Wartungsarbeiten kurzfristig verlegt.;Выход на посадку был перенесен в короткие сроки из-за срочных ремонтных работ.;trotz;während;statt
des;Das Klingelschild ___ neuen Nachbarn wurde heute ordnungsgemäß angebracht.;Табличка звонка нового соседа была сегодня надлежащим образом установлена.;dem;der;den
der;Die Anschrift ___ zuständigen Behörde steht gut lesbar oben auf dem Bescheid.;Адрес компетентного ведомства написан хорошо читаемо вверху на решении.;die;dem;den
des;Anstatt ___ schriftlichen Antrags reichte er die Unterlagen online ein.;Вместо письменного заявления он подал документы онлайн.;dem;den;der
innerhalb;Das Paket wird voraussichtlich ___ der nächsten drei Werktage zugestellt.;Посылка предположительно будет доставлена в пределах следующих трех рабочих дней.;außerhalb;trotz;wegen
außerhalb;Die Praxis ist an Wochenenden und Feiertagen ___ der regulären Sprechzeiten erreichbar.;Практика доступна по выходным и праздникам вне регулярных часов приема.;innerhalb;während;trotz
der;Wegen ___ hohen Nebenkosten prüfen viele Mieter ihren Energieverbrauch genauer.;Из-за высоких коммунальных расходов многие арендаторы точнее проверяют расход энергии.;die;den;dem
des;Während ___ gesamten Gesprächs mit dem Notar wurden alle Details protokolliert.;Во время всего разговора с нотариусом все детали вносились в протокол.;dem;den;der
trotz;Der Handwerker beendete die Installation ___ fehlenden Materials termingerecht.;Мастер закончил установку в срок, несмотря на нехватку материалов.;wegen;während;statt
statt;Sie kaufte ___ der teuren Markenware ein preiswertes Produkt aus der Region.;Она купила вместо дорогого брендового товара недорогой продукт из региона.;trotz;wegen;während
des;Die Farbe ___ hölzernen Hoftores passt hervorragend zum Altbaugebäude.;Цвет деревянных ворот во двор превосходно подходит к зданию старого фонда.;dem;den;der
der;Die Haltestelle liegt direkt vor dem Haupteingang ___ neuen Universitätsklinik.;Остановка находится прямо перед главным входом в новую университетскую клинику.;die;dem;den
des;Wegen ___ dichten Verkehrs auf der Autobahn dauerte die Anreise doppelt so lang.;Из-за плотного движения на автобане дорога заняла в два раза больше времени.;dem;den;der
während;Das Benutzen von Mobiltelefonen ist ___ der amtlichen Prüfung untersagt.;Использование мобильных телефонов во время официального экзамена запрещено.;wegen;trotz;statt
trotz;Die Reparatur gelang dem Mechaniker ___ der schwierigen Bedingungen einwandfrei.;Ремонт удался механику безупречно, несмотря на сложные условия.;wegen;während;statt
des;Anstatt ___ fehlerhaften Ersatzteils schickte der Hersteller die passende Schraube.;Вместо дефектной запчасти производитель прислал подходящий болт.;dem;den;der
der;Die Anweisungen ___ behandelnden Ärztin müssen strikt befolgt werden.;Указания лечащего врача должны строго выполняться.;die;dem;den
des;Das Auswechseln ___ Schlosses an der Wohnungstür übernahm der Hausmeister.;Замену замка на входной двери квартиры взял на себя комендант.;dem;den;der
innerhalb;Zahlungen müssen ___ von dreißig Tagen ohne Abzug überwiesen werden.;Платежи должны быть переведены в пределах тридцати дней без вычетов.;außerhalb;trotz;wegen
außerhalb;Müllentsorgung ist ___ der dafür vorgesehenen Tonnen nicht gestattet.;Выброс мусора за пределами предназначенных для этого баков не разрешен.;innerhalb;während;trotz
wegen;Die Veranstaltung im Freien wurde ___ einer Unwetterwarnung abgesagt.;Мероприятие на открытом воздухе было отменено из-за штормового предупреждения.;trotz;während;statt
während;Bitte bleiben Sie ___ des gesamten Landevorgangs fest auf Ihren Plätzen sitzen.;Пожалуйста, оставайтесь сидеть на своих местах во время всего процесса посадки.;wegen;trotz;statt
des;Der Eigentümer haftet für die Instandhaltung ___ gemeinschaftlichen Treppenhauses.;Собственник несет ответственность за поддержание в порядке общей лестничной клетки.;dem;den;der
