Jungen;Die Lehrerin lobte den fleißigen ___ für seine gut strukturierte Präsentation.;Учительница похвалила прилежного мальчика за его хорошо структурированную презентацию.;Junge;Jungem;Junges
Zeugen;Das Gericht befragte den glaubwürdigen ___ zu den Ereignissen jener Nacht.;Суд допросил заслуживающего доверия свидетеля о событиях той ночи.;Zeuge;Zeugem;Zeuges
Menschen;Bei starkem Frost sollte man an hilfsbedürftige ___ ohne Obdach denken.;В сильный мороз следует помнить о нуждающихся в помощи людях без крова.;Mensch;Mensches;Menschem
Herrn;Haben Sie die dringende Nachricht von ___ Schmidt bereits weitergeleitet?;Вы уже переслали срочное сообщение от господина Шмидта?;Herr;Herren;Herres
Gedankens;Trotz dieses interessanten ___ entschied sich das Team für die bewährte Methode.;Несмотря на эту интересную мысль, команда сделала выбор в пользу проверенного метода.;Gedanke;Gedanken;Gedankes
Spezialisten;Für diese komplizierte Installation müssen wir einen echten ___ beauftragen.;Для этой сложной установки мы должны нанять настоящего специалиста.;Spezialist;Spezialistem;Spezialister
Assistenten;Der Chefarzt übergab die Krankenakte seinem leitenden ___ zur weiteren Prüfung.;Главврач передал медицинскую карту своему ведущему ассистенту для дальнейшей проверки.;Assistent;Assistentem;Assistanter
Kunden;Die Bank schickte dem betroffenen ___ eine neue Girokarte per Post.;Банк отправил пострадавшему клиенту новую расчетную карту по почте.;Kunde;Kundem;Kundes
Nachbarn;Ich habe das Paket vorsichtshalber beim zuverlässigen ___ im Erdgeschoss gelassen.;Я из предосторожности оставил посылку у надежного соседа на первом этаже.;Nachbar;Nachbars;Nachbarem
Lieferanten;Die Spedition wartet seit zwei Stunden auf die Freigabe des zuständigen ___.;Транспортная компания ждет одобрения от ответственного поставщика уже два часа.;Lieferant;Lieferantes;Lieferantem
Kollegen;Morgen früh treffe ich mich mit einem kompetenten ___ zur Besprechung des Berichts.;Завтра утром я встречусь с компетентным коллегой для обсуждения отчета.;Kollege;Kollegem;Kolleges
Patienten;Der Pfleger brachte dem geschwächten ___ ein Glas warmes Wasser ans Bett.;Санитар принес ослабленному пациенту стакан теплой воды к кровати.;Patient;Patientem;Patienter
Polizisten;Die Autofahrerin zeigte dem kontrollierenden ___ alle erforderlichen Papiere vor.;Водитель предъявила проверяющему полицейскому все необходимые документы.;Polizist;Polizistem;Polizister
Herzen;Dieser herzliche Dank für Ihre Unterstützung kommt wirklich von ganzem ___.;Эта искренняя благодарность за вашу поддержку идет действительно от всего сердца.;Herz;Herzens;Herzem
Bauern;Viele Anwohner kaufen Eier und Gemüse direkt beim regionalen ___ im Nachbarort.;Многие местные жители покупают яйца и овощи прямо у местного фермера в соседней деревне.;Bauer;Bauers;Bauerem
Buchstabens;Wegen eines vertauschten ___ im Formular konnte der Antrag nicht bearbeitet werden.;Из-за перепутанной буквы в бланке заявление не могло быть обработано.;Buchstabe;Buchstaben;Buchstabes
Biologen;Die Naturschutzbehörde folgte den Empfehlungen des erfahrenen ___.;Ведомство по охране природы последовало рекомендациям опытного биолога.;Biologe;Biologes;Biologem
Demonstranten;Die Polizei begleitete den friedlichen Protestzug der zahlreichen ___ durch die Stadt.;Полиция сопровождала мирное шествие многочисленных демонстрантов через город.;Demonstrant;Demonstrantes;Demonstrantem
Veteranen;Zu Ehren des hochbetagten ___ fand eine feierliche Zeremonie im Rathaus statt.;В честь пожилого ветерана состоялась торжественная церемония в ратуше.;Veteran;Veterans;Veteranem
Studenten;Der Dozent beantwortete geduldig die Verständnisfragen des interessierten ___.;Преподаватель терпеливо ответил на уточняющие вопросы заинтересованного студента.;Student;Studentem;Studenter
Herrn;Bitte richten Sie ___ Braun aus, dass die Unterlagen zur Abholung bereitliegen.;Пожалуйста, передайте господину Брауну, что документы готовы к выдаче.;Herr;Herren;Herrs
Kunden;Eine unklare Rechnung führt beim verwirrten ___ schnell zu Missverständnissen.;Неясный счет быстро приводит у сбитого с толку клиента к недоразумениям.;Kunde;Kundem;Kundes
Nachbarn;Der Hund unseres neuen ___ verhält sich im Treppenhaus stets ruhig und friedlich.;Собака нашего нового соседа ведет себя в подъезде всегда тихо и мирно.;Nachbar;Nachbars;Nachbarem
Zeugen;Die glaubhaften Angaben des unbeteiligten ___ bestätigten den Hergang des Unfalls.;Правдоподобные показания непричастного свидетеля подтвердили ход аварии.;Zeuge;Zeuges;Zeugem
Automaten;Er warf die passenden Münzen zügig in den Schlitz des neuen ___.;Он быстро бросил подходящие монеты в прорезь нового автомата.;Automat;Automates;Automatem
Willens;Das Erreichen dieses Ziels erfordert das Aufbringen eines eisernen ___.;Достижение этой цели требует проявления железной воли.;Wille;Willen;Willes
