Bring;Nico, ___ bitte eine Packung frische Milch aus dem Laden mit!;Нико, принеси, пожалуйста, пачку свежего молока из магазина!;Bringst;Bringt;Gebracht
Findet;Kollegen, ___ bitte bis morgen eine gute Lösung für das Problem!;Коллеги, найдите, пожалуйста, до завтра хорошее решение для этой проблемы!;Finde;Finden;Findest
Zeig;Erik, ___ mir bitte kurz den Weg zur nächsten Postfiliale!;Эрик, покажи мне, пожалуйста, дорогу к ближайшему почтовому отделению!;Zeigst;Zeigt;Gezeigt
Bleiben;Frau Klein, ___ Sie bitte kurz am Informationsschalter warten!;Госпожа Кляйн, останьтесь, пожалуйста, подождать у справочной стойки!;Bleib;Bleibt;Bleibst
Triff;Moritz, ___ deine Bekannten heute pünktlich vor dem Kino!;Мориц, встреть своих знакомых сегодня вовремя перед кинотеатром!;Treff;Triffst;Trifft
Hör;Laura, ___ bitte genau zu, wenn die Durchsage am Bahnhof kommt!;Лаура, слушай, пожалуйста, внимательно, когда идет объявление на вокзале!;Hörst;Hört;Gehört
Sprecht;Kinder, ___ in der Stadtbibliothek bitte ganz leise!;Дети, говорите в городской библиотеке, пожалуйста, очень тихо!;Sprich;Sprechen;Sprecht ihr
Entschuldigen;Frau Bauer, ___ Sie bitte die kurze Verzögerung bei der Lieferung!;Госпожа Бауэр, извините, пожалуйста, за короткую задержку с доставкой!;Entschuldige;Entschuldigt;Entschuldigst
Kauf;Denis, ___ bitte frisches Obst und Gemüse auf dem Wochenmarkt!;Денис, купи, пожалуйста, свежих фруктов и овощей на еженедельном рынке!;Kaufst;Kauft;Gekauft
Schreibt;Studenten, ___ die Termine bitte in eure Kalender ein!;Студенты, запишите даты, пожалуйста, в свои календари!;Schreib;Schreiben;Schreibt ihr
Stell;Markus, ___ den Koffer bitte ordentlich in den Kofferraum!;Маркус, поставь чемодан, пожалуйста, аккуратно в багажник!;Stellst;Stellt;Gestellt
