aufzuräumen;Die Kinder haben am Wochenende selten Lust, das Zimmer gründlich ___.;У детей на выходных редко есть желание основательно убирать комнату.;zu aufräumen;aufräumen;aufgeräumt
zu trinken;Bei sommerlicher Hitze ist es ratsam, über den Tag verteilt viel Wasser ___.;В летнюю жару благоразумно пить много воды в течение дня.;trinken;zu trinkt;getrunken
einzuhalten;Alle Mieter im Haus sind verpflichtet, die festgelegten Ruhezeiten strikt ___.;Все жильцы в доме обязаны строго соблюдать установленные часы тишины.;zu einhalten;einhalten;eingehalten
zu renovieren;Die Eigentümer planen schon seit Monaten, das alte Badezimmer komplett ___.;Собственники уже несколько месяцев планируют полностью отремонтировать старую ванную комнату.;renovieren;zu renoviert;renoviert
um;Die Hausverwaltung schickte einen Brief, ___ die Anwohner über Bauarbeiten zu informieren.;Домоуправление отправило письмо, чтобы проинформировать жильцов о строительных работах.;ohne;anstatt;damit
ohne;Er unterschrieb den langen Vertrag sofort, ___ die Bedingungen im Detail durchzulesen.;Он подписал длинный договор сразу, не прочитав условия подробно.;um;anstatt;damit
anstatt;Die Familie kochte am Sonntag zu Hause, ___ in das teure Restaurant an der Ecke zu gehen.;Семья приготовила еду в воскресенье дома вместо того, чтобы идти в дорогой ресторан на углу.;um;ohne;damit
abzuwischen;Vergiss bitte nicht, die Küchenzeile nach dem Kochen gründlich ___.;Не забудь, пожалуйста, тщательно протереть кухонную столешницу после готовки.;zu abwischen;abwischen;abgewischt
zu erreichen;Der Zug fuhr so schnell, dass es gelang, den Anschlusszug ohne Hektik ___.;Поезд ехал так быстро, что удалось без спешки успеть на стыковочный поезд.;erreichen;zu erreicht;erreicht
umzuziehen;Wegen des Nachwuchses hat das Ehepaar vor, in eine größere Wohnung ___.;Из-за пополнения в семье супруги планируют переехать в более просторную квартиру.;zu umziehen;umziehen;umgezogen
zu sparen;Viele Verbraucher versuchen im Alltag Energie, ___ um die monatlichen Kosten zu senken.;Многие потребители в быту стараются экономить энергию, чтобы снизить ежемесячные расходы.;sparen;zu spart;gespart
