Bevor;___ die Gäste am Abend eintrafen, deckte der Gastgeber den großen Tisch im Esszimmer.;Перед тем как гости прибыли вечером, хозяин накрыл большой стол в столовой.;Nachdem;Während;Seitdem
Während;___ der Dozent den Sachverhalt erläuterte, machten sich die Zuhörer viele handschriftliche Notizen.;Пока преподаватель разъяснял суть вопроса, слушатели делали много рукописных заметок.;Nachdem;Bevor;Seitdem
hatte;Nachdem der Mechaniker den Motor gründlich gereinigt ___, setzte er das Ersatzteil passgenau ein.;После того как механик тщательно очистил двигатель, он точно установил запасную часть.;war;hat;hätte
war;Bevor die Rettungskräfte die Unfallstelle erreichten, ___ der Verkehr bereits vollständig zum Stillstand gekommen.;Перед тем как спасатели добрались до места аварии, движение уже полностью остановилось.;hatte;ist;wäre
Nachdem;___ die Bäckerei den alten Ofen ausgetauscht hatte, verbesserte sich die Qualität der Backwaren spürbar.;После того как булочная заменила старую печь, качество выпечки ощутимо улучшилось.;Bevor;Während;Bis
Bevor;___ der Linienbus die Endstation erreichte, kündigte der Fahrer die Anschlüsse über Lautsprecher an.;Перед тем как рейсовый автобус доехал до конечной, водитель объявил пересадки по громкой связи.;Nachdem;Während;Seitdem
Während;___ die Verkäuferin die Ware sorgfältig einpackte, suchte der Kunde nach dem passenden Bargeld.;Пока продавец аккуратно упаковывала товар, клиент искал подходящие наличные деньги.;Nachdem;Bevor;Sobald
hatte;Erst nachdem die Hausverwaltung die schriftliche Erlaubnis erteilt ___, begannen die Mieter mit dem Umbau.;Только после того как домоуправление выдало письменное разрешение, жильцы начали перепланировку.;war;hat;hätte
waren;Bevor der Pförtner am Montagmorgen das Tor aufschloss, ___ schon mehrere Lieferanten eingetroffen.;Перед тем как вахтер открыл ворота в понедельник утром, уже прибыли несколько поставщиков.;hatten;sind;wurden
Nachdem;___ das kleine Café alle freien Tische vergeben hatte, mussten weitere Gäste im Eingangsbereich warten.;После того как маленькое кафе заняло все свободные столики, другим гостям пришлось ждать у входа.;Bevor;Während;Seitdem
Bevor;___ man eine fremde Stadt mit dem Fahrrad erkundet, sollte man sich die Verkehrsregeln ansehen.;Перед тем как исследовать незнакомый город на велосипеде, следует ознакомиться с правилами движения.;Nachdem;Während;Sobald
Während;___ der Regen unaufhörlich gegen die Fensterscheiben schlug, trank er gemütlich eine Tasse Tee.;Пока дождь непрерывно барабанил в оконные стекла, он уютно пил чашку чая.;Nachdem;Bevor;Bis
war;Nachdem der morsche Baum im Garten gefällt worden ___, pflanzte die Familie zwei neue Sträucher.;После того как трухлявое дерево в саду срубили, семья посадила два новых кустарника.;hatte;wurde;ist
hatten;Bevor der Lokführer die Weiterfahrt freigeben durfte, ___ die Streckenwärter die Gleise manuell überprüft.;Перед тем как машинист получил разрешение продолжить движение, путевые обходчики вручную проверили рельсы.;waren;haben;hätten
