lässt;Der Akku des modernen Elektrofahrrads ___ sich an jeder normalen Haushaltssteckdose laden.;Аккумулятор современного электровелосипеда можно зарядить от любой обычной бытовой розетки.;ist;muss;wird
sind;Die Fenster der Büroräume ___ nach Dienstschluss von den Mitarbeitern zu verriegeln.;Окна офисных помещений должны запираться сотрудниками после окончания рабочего дня.;lassen;haben;können
haltbar;Frische Vollmilch ist im Kühlschrank ungeöffnet meistens noch einige Tage gut ___.;Свежее цельное молоко в невскрытом виде хранится в холодильнике обычно еще несколько дней.;härtlich;zuhalten;gehalten
lässt;Die Ursache für die plötzliche Zugverspätung ___ sich derzeit noch nicht genau feststellen.;Причину внезапного опоздания поезда в настоящее время еще нельзя точно установить.;ist;muss;hat
ist;Das amtliche Antragsformular ___ eigenhändig und mit blauer Tinte zu unterzeichnen.;Официальный бланк заявления необходимо подписать собственноручно и синими чернилами.;lässt;kann;wird
waschbar;Der Bezug der Matratze ist abnehmbar und bei sechzig Grad in der Maschine ___.;Чехол матраса съемный и подлежит стирке в стиральной машине при шестидесяти градусах.;wäschlich;zuwaschen;gewaschen
lässt;Die Bestätigung über die Anmeldung ___ sich bequem über das Online-Portal herunterladen.;Подтверждение о регистрации можно удобно скачать через онлайн-портал.;ist;muss;wird
sind;Die Notausgänge im öffentlichen Gebäude ___ zu jeder Zeit vollständig freizuhalten.;Аварийные выходы в общественном здании должны оставаться полностью свободными в любое время.;lassen;haben;können
verstellbar;Der ergonomische Bürostuhl ist in der Höhe und an den Armlehnen individuell ___.;Эргономичное офисное кресло индивидуально регулируется по высоте и на подлокотниках.;verstelllich;zuverstellen;gestellt
lässt;Der Termin beim Facharzt ___ sich im Verhinderungsfall bis zum Vortag absagen.;Прием у профильного врача в случае невозможности прийти можно отменить вплоть до предыдущего дня.;ist;muss;wird
ist;Zur Verlängerung des Reisepasses ___ ein aktuelles biometrisches Passbild mitzubringen.;Для продления загранпаспорта необходимо принести актуальную биометрическую фотографию.;lässt;kann;hat
nachvollziehbar;Die Entscheidung der Wohnungsbaugesellschaft war für die Anwohner gut ___.;Решение жилищного кооператива было вполне понятно жильцам.;nachziehlich;zunachvollziehen;gefolgt
lässt;Durch regelmäßiges Lüften ___ sich Schimmelbildung in den Wohnräumen wirksam verhindern.;Путем регулярного проветривания можно эффективно предотвратить образование плесени в жилых помещениях.;ist;muss;wird
