noch;In der ländlichen Gegend gab es weder Mobilfunkempfang ___ eine feste Internetverbindung.;В сельской местности не было ни мобильной связи, ни проводного интернет-соединения.;oder;aber;sondern
oder;Sie können das ausgefüllte Formular entweder per Post schicken ___ persönlich einwerfen.;Вы можете либо отправить заполненный бланк по почте, либо опустить лично в ящик.;noch;als auch;aber
aber;Das Essen in der Kantine war zwar preiswert, ___ geschmacklich leider nicht überzeugend.;Еда в столовой была хотя и недорогой, однако по вкусу, к сожалению, неубедительной.;sondern;noch;oder
umso;Je kälter die Außentemperatur im Winter wird, ___ wichtiger ist das richtige Lüften der Räume.;Чем холоднее становится температура на улице зимой, тем важнее правильное проветривание комнат.;desto mehr;wie;als
sowohl;Der Kurs vermittelt ___ theoretische Grundlagen als auch nützliche praktische Kenntnisse.;Курс дает как теоретические основы, так и полезные практические знания.;nicht nur;weder;entweder
nicht nur;Die Mitarbeiter müssen ___ pünktlich erscheinen, sondern auch die Vorschriften beachten.;Сотрудники должны не только приходить вовремя, но и соблюдать правила.;sowohl;weder;entweder
weder;Im gesamten Treppenhaus war ___ ein Lichtschalter noch eine Notbeleuchtung zu finden.;Во всем подъезде нельзя было найти ни выключателя света, ни аварийного освещения.;entweder;zwar;sowohl
entweder;Sie müssen den Schlüssel ___ bei der Abreise abgeben oder in den Kasten werfen.;Вы должны сдать ключ либо при отъезде, либо бросить его в ящик.;weder;zwar;sowohl
zwar;Die neue Buslinie ist ___ praktisch, aber der Takt an den Wochenenden ist zu selten.;Новая автобусная линия хотя и практична, однако интервал движения на выходных слишком редкий.;weder;entweder;nicht nur
desto;Je genauer die Beschreibung des Problems ist, ___ schneller findet der Notdienst eine Lösung.;Чем точнее описание проблемы, тем быстрее аварийная служба найдет решение.;umso mehr;wie;als
als auch;Die Gebührenordnung gilt sowohl für Inländer ___ für ausländische Staatsbürger.;Тарифная сетка действует как для граждан страны, так и для иностранных граждан.;sondern auch;oder;noch
sondern auch;Die Sanierung umfasst nicht nur die Heizung, ___ den Austausch aller alten Wasserrohre.;Санация включает в себя не только отопление, но и замену всех старых водопроводных труб.;als auch;oder;noch
noch;Der Kunde hatte weder einen Garantieschein ___ den originalen Kassenbeleg bei sich.;У клиента не было с собой ни гарантийного талона, ни оригинального кассового чека.;oder;aber;sondern
oder;Wir können das Treffen entweder um eine Stunde vorverlegen ___ ganz auf morgen verschieben.;Мы можем либо перенести встречу на час раньше, либо совсем перенести ее на завтра.;noch;als auch;aber
