leider;Ich habe ___ keine Zeit dafür.;К сожалению, у меня нет на это времени.;glücklich;sicher;vielleicht
hölle;Es war heute heiß wie in der ___.;Сегодня было жарко как в аду.;Küche;Sonne;Sauna
Doktor;Der ___ hat mir Tabletten verschrieben.;Доктор прописал мне таблетки.;Lehrer;Fahrer;Bäcker
Film;Der ___ im Kino war sehr spannend.;Фильм в кинотеатре был очень увлекательным.;Buch;Lied;Bild
direkt;Wir fahren ___ nach Hause.;Мы едем прямо домой.;später;langsam;leise
Tat;Das war eine sehr gute ___.;Это был очень хороший поступок.;Idee;Sache;Frage
Schiff;Das große ___ fährt über das Meer.;Большой корабль плывет по морю.;Auto;Flugzeug;Fahrrad
König;Der ___ lebt in einem alten Schloss.;Король живет в старом замке.;Bauer;Arzt;Lehrer
danach;Was machen wir ___?;Что мы будем делать потом?;davor;zuerst;heute
deswegen;Ich war krank und bin ___ zu Hause geblieben.;Я был болен и поэтому остался дома.;trotzdem;aber;oder
Feuer;Das ___ brennt warm im Kamin.;Огонь тепло горит в камине.;Wasser;Licht;Holz
alleine;Wohnst du ___ in der Wohnung?;Ты живешь один в квартире?;zusammen;oft;gerne
völlig;Ich bin heute ___ erschöpft.;Я сегодня совершенно истощен.;etwas;kaum;nie
Stelle;An deiner ___ würde ich das nicht tun.;На твоем месте я бы этого не делал.;Seite;Zeit;Idee
kumpel;Er ist ein alter ___ von mir.;Он мой старый приятель.;Feind;Chef;Bruder
verlieren;Wir dürfen dieses Spiel nicht ___.;Мы не должны проиграть эту игру.;gewinnen;finden;suchen
Probleme;Haben Sie ___ mit dem Computer?;У вас проблемы с компьютером?;Fragen;Lösungen;Ideen
Luft;Die ___ im Wald ist sehr frisch.;Воздух в лесу очень свежий.;Erde;Sonne;Nacht
verschwinden;Du musst sofort von hier ___!;Ты должен немедленно исчезнуть отсюда!;bleiben;kommen;Warten
Suche;Ich bin auf der ___ nach einem neuen Job.;Я в поиске новой работы.;Reise;Flucht;Arbeit
zwar;Er ist ___ alt, aber sehr fit.;Он хотя и старый, но очень бодрый.;aber;oder;weil
Wert;Diese alte Uhr hat einen hohen ___.;Эти старые часы имеют высокую ценность.;Preis;Name;Grund
froh;Ich bin sehr ___, dass du da bist.;Я очень рад, что ты здесь.;traurig;böse;müde
heiraten;Sie wollen im nächsten Sommer ___.;Они хотят пожениться следующим летом.;Arbeiten;Reisen;kaufen
total;Das ist doch ___ verrückt!;Это же совершенно безумно!;etwas;kaum;nie
Party;Die ___ gestern Abend war ein großer Erfolg.;Вечеринка вчера вечером имела большой успех.;Arbeit;Reise;Schule
Tagen;In drei ___ fahre ich nach Berlin.;Через три дня я еду в Берлин.;Wochen;Jahren;Stunden
Gefühl;Ich habe ein schlechtes ___ bei der Sache.;У меня плохое предчувствие насчет этого.;Wissen;Leben;Ziel
typen;Ich kenne diese beiden ___ nicht.;Я не знаю этих двоих парней.;Frauen;Kinder;Tiere
irgendwo;Meine Brille muss ___ hier auf dem Tisch sein.;Мои очки должны быть где-то здесь на столе.;nirgendwo;überall;nie
Stück;Möchtest du noch ein ___ Kuchen?;Хочешь еще кусочек пирога?;Glas;Flasche;Teller
genauso;Du siehst ___ aus wie dein Bruder.;Ты выглядишь точно так же, как твой брат.;anders;schlecht;besser
Zukunft;In der ___ wird alles viel besser.;В будущем все будет намного лучше.;Vergangenheit;Gegenwart;Zeit
weniger;Ich esse jetzt ___ Fleisch als früher.;Теперь я ем меньше мяса, чем раньше.;mehr;viel;alles
drüben;Der neue Bahnhof ist gleich da ___.;Новый вокзал прямо там (на той стороне).;hier;unten;oben
Erde;Der Mond dreht sich langsam um die ___.;Луна медленно вращается вокруг земли.;Sonne;Welt;Stadt
rest;Den ___ des Geldes kannst du behalten.;Остаток денег можешь оставить себе.;Anfang;Teil;Preis
eher;Wir sollten ___ nach Hause gehen.;Нам следует пойти домой пораньше.;später;nie;kaum
Opfer;Der Unfall forderte leider viele ___.;Авария, к сожалению, унесла много жертв.;Helden;Täter;Retter
Versuch;Es ist auf jeden Fall einen ___ wert.;В любом случае это стоит попытки.;Fehler;Erfolg;Weg
sobald;Ruf mich an, ___ du am Bahnhof ankommst.;Позвони мне, как только прибудешь на вокзал.;bevor;während;bis
nochmal;Kannst du das bitte ___ langsam sagen?;Можешь сказать это еще раз медленно, пожалуйста?;nie;selten;kaum
Herren;Sehr geehrte Damen und ___!;Уважаемые дамы и господа!;Kinder;Freunde;Gäste
waffen;Die Soldaten legten ihre ___ auf den Boden.;Солдаты положили свое оружие на землю.;Taschen;Kleider;Schuhe
Millionen;Die große Stadt hat zwei ___ Einwohner.;В большом городе два миллиона жителей.;Tausend;Hundert;Zehn
Klasse;Das hast du wirklich ___ gemacht!;Ты действительно классно это сделал!;schlecht;falsch;dumm
außerdem;Ich bin müde, und ___ regnet es draußen.;Я устал, и кроме того на улице идет дождь.;deshalb;trotzdem;aber
ändern;Wir müssen unsere Strategie sofort ___.;Мы должны немедленно изменить нашу стратегию.;behalten;finden;suchen
wenigstens;Du könntest dich ___ bei ihr entschuldigen.;Ты мог бы хотя бы перед ней извиниться.;höchstens;meistens;nie
Leuten;Er spricht nicht gerne mit fremden ___.;Он не любит разговаривать с незнакомыми людьми.;Tieren;Bäumen;Autos
besonders;Dieses neue Buch ist ___ interessant.;Эта новая книга особенно интересна.;kaum;nie;wenig
schicken;Kannst du mir das Dokument per E-Mail ___?;Можешь прислать мне этот документ по электронной почте?;behalten;verlieren;suchen
solange;Du musst im Auto warten, ___ es regnet.;Ты должен ждать в машине, пока идет дождь.;sobald;bevor;nachdem
großartig;Die Aussicht vom Berg war wirklich ___.;Вид с горы был действительно великолепным.;schlecht;langweilig;hässlich
boss;Mein ___ ist heute leider nicht im Büro.;Моего босса, к сожалению, сегодня нет в офисе.;Kollege;Kunde;Gast
still;Die Kinder im Zimmer waren ganz ___.;Дети в комнате были совершенно тихими.;laut;böse;wild
kämpfen;Wir müssen für unsere Rechte ___.;Мы должны бороться за свои права.;Schlafen;Lachen;weinen
zeug;Räum bitte dein ganzes ___ vom Tisch weg!;Пожалуйста, убери все свои вещи со стола!;Geld;Auto;Haus
lustig;Das war wirklich ein ___ Abend.;Это был действительно веселый вечер.;traurig;langweilig;böse
umbringen;Willst du dich etwa ___?;Ты что, хочешь себя убить?;retten;helfen;finden
schlimm;Der Fehler war am Ende nicht so ___.;Ошибка в конце концов оказалась не такой уж серьезной.;Gut;schön;toll
unglaublich;Diese Geschichte ist einfach ___.;Эта история просто невероятна.;normal;langweilig;gewöhnlich
Laden;Ich kaufe mein frisches Brot immer in diesem ___.;Я всегда покупаю свежий хлеб в этом магазине.;Haus;Park;Wald
führen;Diese Straße wird uns direkt zum See ___.;Эта дорога приведет нас прямо к озеру.;bleiben;Warten;stehen
schauen;Wir ___ abends am liebsten zusammen fern.;По вечерам мы больше всего любим смотреть телевизор вместе.;hören;Lesen;Schreiben
Mörder;Die Polizei hat den ___ gestern verhaftet.;Полиция вчера арестовала убийцу.;Dieb;Richter;Anwalt
Geschäft;Das ___ schließt heute schon um acht Uhr.;Магазин сегодня закрывается уже в восемь часов.;Haus;Kino;Theater
Team;Unser ___ hat das wichtige Spiel gewonnen.;Наша команда выиграла эту важную игру.;Feind;Gegner;Kunde
general;Der ___ befahl den Angriff auf die Stadt.;Генерал приказал атаковать город.;Soldat;Arzt;Lehrer
vorher;Du hättest mich ___ danach fragen sollen.;Ты должен был спросить меня об этом заранее.;nachher;später;Morgen
schluss;Jetzt ist aber ___ damit!;А теперь покончим с этим!;Anfang;Mitte;Start
schneller;Du musst ___ laufen, um den Bus noch zu bekommen.;Ты должен бежать быстрее, чтобы еще успеть на автобус.;langsamer;leiser;schöner
